index_id,index_name,trade_date,open_value,close_value,daily_change
894,SENSEX,2023-11-29,66462.51,67350.6,888.09
895,SENSEX,2023-11-30,67350.6,68408.26,1057.66
896,SENSEX,2023-12-01,68408.26,68930.61,522.35
897,SENSEX,2023-12-04,68930.61,68838.36,-92.25
898,SENSEX,2023-12-05,68838.36,68983.88,145.51
899,SENSEX,2023-12-06,68983.88,69933.89,950.02
900,SENSEX,2023-12-07,69933.89,69340.42,-593.48
901,SENSEX,2023-12-08,69340.42,69656.29,315.87
902,SENSEX,2023-12-11,69656.29,69389.73,-266.56
903,SENSEX,2023-12-12,69389.73,69446.37,56.64
904,SENSEX,2023-12-13,69446.37,70457.71,1011.35
905,SENSEX,2023-12-14,70457.71,70641.05,183.34
906,SENSEX,2023-12-15,70641.05,70712.46,71.4
907,SENSEX,2023-12-18,70712.46,69690.07,-1022.39
908,SENSEX,2023-12-19,69690.07,70296.98,606.92
909,SENSEX,2023-12-20,70296.98,70831.26,534.28
910,SENSEX,2023-12-21,70831.26,72552.16,1720.9
911,SENSEX,2023-12-22,72552.16,72342.81,-209.35
912,SENSEX,2023-12-25,72342.81,72553.38,210.56
913,SENSEX,2023-12-26,72553.38,72788.68,235.31
914,SENSEX,2023-12-27,72788.68,74088.1,1299.42
915,SENSEX,2023-12-28,74088.1,74047.49,-40.62
916,SENSEX,2023-12-29,74047.49,74311.78,264.29
917,SENSEX,2024-01-01,74311.78,74845.85,534.07
918,SENSEX,2024-01-02,74845.85,75036.91,191.06
919,SENSEX,2024-01-03,75036.91,74705.94,-330.97
920,SENSEX,2024-01-04,74705.94,74902.78,196.85
921,SENSEX,2024-01-05,74902.78,75824.83,922.05
922,SENSEX,2024-01-08,75824.83,75006.56,-818.28
923,SENSEX,2024-01-09,75006.56,75153.77,147.21
924,SENSEX,2024-01-10,75153.77,74612.56,-541.21
925,SENSEX,2024-01-11,74612.56,75630.69,1018.13
926,SENSEX,2024-01-12,75630.69,74401.31,-1229.38
927,SENSEX,2024-01-15,74401.31,73981.08,-420.23
928,SENSEX,2024-01-16,73981.08,74325.04,343.96
929,SENSEX,2024-01-17,74325.04,75642.14,1317.1
930,SENSEX,2024-01-18,75642.14,75625.25,-16.89
931,SENSEX,2024-01-19,75625.25,75201.21,-424.05
932,SENSEX,2024-01-22,75201.21,76794.93,1593.72
933,SENSEX,2024-01-23,76794.93,75610.12,-1184.8
934,SENSEX,2024-01-24,75610.12,73819.15,-1790.97
935,SENSEX,2024-01-25,73819.15,74213.36,394.21
936,SENSEX,2024-01-26,74213.36,73840.62,-372.74
937,SENSEX,2024-01-29,73840.62,73048.04,-792.57
938,SENSEX,2024-01-30,73048.04,73653.75,605.71
939,SENSEX,2024-01-31,73653.75,73888.1,234.35
940,SENSEX,2024-02-01,73888.1,73466.58,-421.52
941,SENSEX,2024-02-02,73466.58,72468.66,-997.92
942,SENSEX,2024-02-05,72468.66,73200.38,731.72
943,SENSEX,2024-02-06,73200.38,73760.52,560.14
944,SENSEX,2024-02-07,73760.52,73716.94,-43.59
945,SENSEX,2024-02-08,73716.94,75251.21,1534.27
946,SENSEX,2024-02-09,75251.21,74403.06,-848.15
947,SENSEX,2024-02-12,74403.06,73191.72,-1211.34
948,SENSEX,2024-02-13,73191.72,72671.25,-520.47
949,SENSEX,2024-02-14,72671.25,72671.15,-0.11
950,SENSEX,2024-02-15,72671.15,72902.0,230.86
951,SENSEX,2024-02-16,72902.0,72745.0,-157.0
952,SENSEX,2024-02-19,72745.0,73063.09,318.09
953,SENSEX,2024-02-20,73063.09,72093.76,-969.32
954,SENSEX,2024-02-21,72093.76,73274.76,1181.0
955,SENSEX,2024-02-22,73274.76,73245.18,-29.58
956,SENSEX,2024-02-23,73245.18,74182.01,936.82
957,SENSEX,2024-02-26,74182.01,74498.76,316.76
958,SENSEX,2024-02-27,74498.76,74910.32,411.55
959,SENSEX,2024-02-28,74910.32,75417.27,506.95
960,SENSEX,2024-02-29,75417.27,75826.39,409.12
961,SENSEX,2024-03-01,75826.39,76400.39,574.0
962,SENSEX,2024-03-04,76400.39,77555.62,1155.23
963,SENSEX,2024-03-05,77555.62,77762.05,206.43
964,SENSEX,2024-03-06,77762.05,78407.4,645.35
965,SENSEX,2024-03-07,78407.4,78369.21,-38.19
966,SENSEX,2024-03-08,78369.21,79649.86,1280.65
967,SENSEX,2024-03-11,79649.86,79097.07,-552.8
968,SENSEX,2024-03-12,79097.07,80703.56,1606.49
969,SENSEX,2024-03-13,80703.56,80708.26,4.7
970,SENSEX,2024-03-14,80708.26,79478.38,-1229.87
971,SENSEX,2024-03-15,79478.38,79630.12,151.74
972,SENSEX,2024-03-18,79630.12,79073.38,-556.74
973,SENSEX,2024-03-19,79073.38,79844.11,770.73
974,SENSEX,2024-03-20,79844.11,79310.85,-533.27
975,SENSEX,2024-03-21,79310.85,78961.24,-349.6
976,SENSEX,2024-03-22,78961.24,77359.52,-1601.72
977,SENSEX,2024-03-25,77359.52,77013.31,-346.21
978,SENSEX,2024-03-26,77013.31,74998.43,-2014.87
979,SENSEX,2024-03-27,74998.43,73729.24,-1269.19
980,SENSEX,2024-03-28,73729.24,74382.82,653.58
981,SENSEX,2024-03-29,74382.82,75062.96,680.14
982,SENSEX,2024-04-01,75062.96,75451.79,388.83
983,SENSEX,2024-04-02,75451.79,74686.95,-764.83
984,SENSEX,2024-04-03,74686.95,74685.1,-1.85
985,SENSEX,2024-04-04,74685.1,74719.48,34.38
986,SENSEX,2024-04-05,74719.48,73804.76,-914.72
987,SENSEX,2024-04-08,73804.76,75062.2,1257.44
988,SENSEX,2024-04-09,75062.2,75824.16,761.96
989,SENSEX,2024-04-10,75824.16,75677.77,-146.39
990,SENSEX,2024-04-11,75677.77,75737.99,60.22
991,SENSEX,2024-04-12,75737.99,75949.47,211.48
992,SENSEX,2024-04-15,75949.47,74281.69,-1667.78
993,SENSEX,2024-04-16,74281.69,74116.86,-164.83
994,SENSEX,2024-04-17,74116.86,73597.91,-518.95
995,SENSEX,2024-04-18,73597.91,72823.82,-774.09
996,SENSEX,2024-04-19,72823.82,72635.05,-188.77
997,SENSEX,2024-04-22,72635.05,74107.69,1472.64
998,SENSEX,2024-04-23,74107.69,74667.15,559.46
999,SENSEX,2024-04-24,74667.15,74235.35,-431.8
1000,SENSEX,2024-04-25,74235.35,74740.04,504.68
1001,SENSEX,2024-04-26,74740.04,75927.87,1187.84
1002,SENSEX,2024-04-29,75927.87,76738.1,810.22
1003,SENSEX,2024-04-30,76738.1,76826.8,88.7
1004,SENSEX,2024-05-01,76826.8,76318.49,-508.31
1005,SENSEX,2024-05-02,76318.49,76942.81,624.32
1006,SENSEX,2024-05-03,76942.81,77314.32,371.51
1007,SENSEX,2024-05-06,77314.32,78114.3,799.98
1008,SENSEX,2024-05-07,78114.3,78699.13,584.83
1009,SENSEX,2024-05-08,78699.13,79647.07,947.94
1010,SENSEX,2024-05-09,79647.07,79217.96,-429.11
1011,SENSEX,2024-05-10,79217.96,80405.55,1187.58
1012,SENSEX,2024-05-13,80405.55,80620.52,214.97
1013,SENSEX,2024-05-14,80620.52,82501.22,1880.7
1014,SENSEX,2024-05-15,82501.22,81917.03,-584.2
1015,SENSEX,2024-05-16,81917.03,83522.24,1605.21
1016,SENSEX,2024-05-17,83522.24,83745.83,223.59
1017,SENSEX,2024-05-20,83745.83,83187.62,-558.22
1018,SENSEX,2024-05-21,83187.62,82786.42,-401.19
1019,SENSEX,2024-05-22,82786.42,82536.09,-250.33
1020,SENSEX,2024-05-23,82536.09,82962.46,426.37
1021,SENSEX,2024-05-24,82962.46,83481.07,518.61
1022,SENSEX,2024-05-27,83481.07,82995.99,-485.08
1023,SENSEX,2024-05-28,82995.99,83015.25,19.26
1024,SENSEX,2024-05-29,83015.25,85013.01,1997.76
1025,SENSEX,2024-05-30,85013.01,86671.02,1658.01
1026,SENSEX,2024-05-31,86671.02,87130.34,459.32
1027,SENSEX,2024-06-03,87130.34,87210.33,79.99
1028,SENSEX,2024-06-04,87210.33,87369.08,158.75
1029,SENSEX,2024-06-05,87369.08,88002.39,633.31
1030,SENSEX,2024-06-06,88002.39,87056.3,-946.09
1031,SENSEX,2024-06-07,87056.3,86853.36,-202.94
1032,SENSEX,2024-06-10,86853.36,85302.65,-1550.72
1033,SENSEX,2024-06-11,85302.65,85719.9,417.25
1034,SENSEX,2024-06-12,85719.9,86373.01,653.11
1035,SENSEX,2024-06-13,86373.01,85957.12,-415.89
1036,SENSEX,2024-06-14,85957.12,87488.35,1531.23
1037,SENSEX,2024-06-17,87488.35,86352.45,-1135.9
1038,SENSEX,2024-06-18,86352.45,85004.65,-1347.8
1039,SENSEX,2024-06-19,85004.65,85257.03,252.38
1040,SENSEX,2024-06-20,85257.03,86281.65,1024.63
1041,SENSEX,2024-06-21,86281.65,87923.01,1641.35
1042,SENSEX,2024-06-24,87923.01,87523.16,-399.85
1043,SENSEX,2024-06-25,87523.16,88605.42,1082.27
1044,SENSEX,2024-06-26,88605.42,88612.19,6.77
1045,SENSEX,2024-06-27,88612.19,88488.24,-123.96
1046,SENSEX,2024-06-28,88488.24,89392.61,904.37
1047,SENSEX,2024-07-01,89392.61,90078.75,686.14
1048,SENSEX,2024-07-02,90078.75,88561.79,-1516.95
1049,SENSEX,2024-07-03,88561.79,90044.49,1482.7
1050,SENSEX,2024-07-04,90044.49,91456.48,1411.99
1051,SENSEX,2024-07-05,91456.48,90872.87,-583.6
1052,SENSEX,2024-07-08,90872.87,91313.96,441.08
1053,SENSEX,2024-07-09,91313.96,91855.84,541.89
1054,SENSEX,2024-07-10,91855.84,92165.16,309.32
1055,SENSEX,2024-07-11,92165.16,91653.33,-511.83
1056,SENSEX,2024-07-12,91653.33,91022.04,-631.3
1057,SENSEX,2024-07-15,91022.04,91041.96,19.93
1058,SENSEX,2024-07-16,91041.96,92261.93,1219.96
1059,SENSEX,2024-07-17,92261.93,92859.75,597.82
1060,SENSEX,2024-07-18,92859.75,92527.61,-332.14
1061,SENSEX,2024-07-19,92527.61,93359.31,831.7
1062,SENSEX,2024-07-22,93359.31,90480.68,-2878.64
1063,SENSEX,2024-07-23,90480.68,91669.27,1188.59
1064,SENSEX,2024-07-24,91669.27,89960.84,-1708.43
1065,SENSEX,2024-07-25,89960.84,89647.16,-313.68
1066,SENSEX,2024-07-26,89647.16,88587.86,-1059.3
1067,SENSEX,2024-07-29,88587.86,87370.53,-1217.33
1068,SENSEX,2024-07-30,87370.53,88529.86,1159.33
1069,SENSEX,2024-07-31,88529.86,88118.66,-411.2
1070,SENSEX,2024-08-01,88118.66,88498.59,379.93
1071,SENSEX,2024-08-02,88498.59,88497.16,-1.43
1072,SENSEX,2024-08-05,88497.16,89005.79,508.63
1073,SENSEX,2024-08-06,89005.79,89125.51,119.72
1074,SENSEX,2024-08-07,89125.51,87912.25,-1213.26
1075,SENSEX,2024-08-08,87912.25,88919.63,1007.38
1076,SENSEX,2024-08-09,88919.63,88481.14,-438.49
1077,SENSEX,2024-08-12,88481.14,87010.37,-1470.77
1078,SENSEX,2024-08-13,87010.37,86644.12,-366.25
1079,SENSEX,2024-08-14,86644.12,88117.8,1473.67
1080,SENSEX,2024-08-15,88117.8,88985.97,868.18
1081,SENSEX,2024-08-16,88985.97,88689.19,-296.78
1082,SENSEX,2024-08-19,88689.19,88392.8,-296.38
1083,SENSEX,2024-08-20,88392.8,88124.27,-268.54
1084,SENSEX,2024-08-21,88124.27,90181.46,2057.19
1085,SENSEX,2024-08-22,90181.46,90605.43,423.97
1086,SENSEX,2024-08-23,90605.43,91079.34,473.91
1087,SENSEX,2024-08-26,91079.34,92157.09,1077.75
1088,SENSEX,2024-08-27,92157.09,92445.24,288.15
1089,SENSEX,2024-08-28,92445.24,92228.04,-217.2
1090,SENSEX,2024-08-29,92228.04,92074.95,-153.08
1091,SENSEX,2024-08-30,92074.95,92048.47,-26.48
1092,SENSEX,2024-09-02,92048.47,92056.81,8.34
1093,SENSEX,2024-09-03,92056.81,92839.65,782.84
1094,SENSEX,2024-09-04,92839.65,92939.12,99.47
1095,SENSEX,2024-09-05,92939.12,93734.59,795.47
1096,SENSEX,2024-09-06,93734.59,93698.23,-36.36
1097,SENSEX,2024-09-09,93698.23,93826.13,127.9
1098,SENSEX,2024-09-10,93826.13,91810.73,-2015.4
1099,SENSEX,2024-09-11,91810.73,92782.05,971.32
1100,SENSEX,2024-09-12,92782.05,93182.06,400.02
1101,SENSEX,2024-09-13,93182.06,94251.62,1069.55
1102,SENSEX,2024-09-16,94251.62,91296.0,-2955.62
1103,SENSEX,2024-09-17,91296.0,93438.91,2142.91
1104,SENSEX,2024-09-18,93438.91,93342.16,-96.75
1105,SENSEX,2024-09-19,93342.16,94526.67,1184.51
1106,SENSEX,2024-09-20,94526.67,93492.65,-1034.02
1107,SENSEX,2024-09-23,93492.65,94169.58,676.93
1108,SENSEX,2024-09-24,94169.58,93125.47,-1044.11
1109,SENSEX,2024-09-25,93125.47,92533.05,-592.41
1110,SENSEX,2024-09-26,92533.05,94527.54,1994.49
1111,SENSEX,2024-09-27,94527.54,94376.54,-151.01
1112,SENSEX,2024-09-30,94376.54,94649.45,272.91
1113,SENSEX,2024-10-01,94649.45,95602.64,953.19
1114,SENSEX,2024-10-02,95602.64,96171.71,569.07
1115,SENSEX,2024-10-03,96171.71,96378.93,207.21
1116,SENSEX,2024-10-04,96378.93,96814.04,435.11
1117,SENSEX,2024-10-07,96814.04,99421.97,2607.94
1118,SENSEX,2024-10-08,99421.97,99408.67,-13.3
1119,SENSEX,2024-10-09,99408.67,99678.27,269.61
1120,SENSEX,2024-10-10,99678.27,100880.11,1201.84
1121,SENSEX,2024-10-11,100880.11,102157.34,1277.22
1122,SENSEX,2024-10-14,102157.34,103542.32,1384.98
1123,SENSEX,2024-10-15,103542.32,104321.58,779.26
1124,SENSEX,2024-10-16,104321.58,103062.1,-1259.48
1125,SENSEX,2024-10-17,103062.1,104965.42,1903.32
1126,SENSEX,2024-10-18,104965.42,103694.31,-1271.11
1127,SENSEX,2024-10-21,103694.31,104091.36,397.04
1128,SENSEX,2024-10-22,104091.36,103279.75,-811.6
1129,SENSEX,2024-10-23,103279.75,103258.53,-21.23
1130,SENSEX,2024-10-24,103258.53,103683.58,425.05
1131,SENSEX,2024-10-25,103683.58,104101.94,418.36
1132,SENSEX,2024-10-28,104101.94,104637.14,535.2
1133,SENSEX,2024-10-29,104637.14,106546.85,1909.71
1134,SENSEX,2024-10-30,106546.85,107131.67,584.82
1135,SENSEX,2024-10-31,107131.67,106897.51,-234.16
1136,SENSEX,2024-11-01,106897.51,108084.61,1187.09
1137,SENSEX,2024-11-04,108084.61,109552.85,1468.24
1138,SENSEX,2024-11-05,109552.85,108128.26,-1424.59
1139,SENSEX,2024-11-06,108128.26,108892.87,764.62
1140,SENSEX,2024-11-07,108892.87,109787.2,894.33
1141,SENSEX,2024-11-08,109787.2,109482.74,-304.46
1142,SENSEX,2024-11-11,109482.74,111194.26,1711.52
1143,SENSEX,2024-11-12,111194.26,111066.32,-127.94
1144,SENSEX,2024-11-13,111066.32,111275.27,208.95
1145,SENSEX,2024-11-14,111275.27,111119.06,-156.21
1146,SENSEX,2024-11-15,111119.06,111193.66,74.6
1147,SENSEX,2024-11-18,111193.66,109908.37,-1285.29
1148,SENSEX,2024-11-19,109908.37,108222.32,-1686.06
1149,SENSEX,2024-11-20,108222.32,110174.6,1952.28
1150,SENSEX,2024-11-21,110174.6,109203.24,-971.36
1151,SENSEX,2024-11-22,109203.24,108066.94,-1136.29
1152,SENSEX,2024-11-25,108066.94,105561.16,-2505.78
1153,SENSEX,2024-11-26,105561.16,104872.0,-689.16
1154,SENSEX,2024-11-27,104872.0,103398.13,-1473.87
1155,SENSEX,2024-11-28,103398.13,105317.42,1919.29
1156,SENSEX,2024-11-29,105317.42,106539.95,1222.52
1157,SENSEX,2024-12-02,106539.95,105786.75,-753.2
1158,SENSEX,2024-12-03,105786.75,108460.7,2673.95
1159,SENSEX,2024-12-04,108460.7,109686.24,1225.54
1160,SENSEX,2024-12-05,109686.24,109349.16,-337.08
1161,SENSEX,2024-12-06,109349.16,106397.45,-2951.71
1162,SENSEX,2024-12-09,106397.45,109131.9,2734.45
1163,SENSEX,2024-12-10,109131.9,107518.35,-1613.55
1164,SENSEX,2024-12-11,107518.35,105626.09,-1892.26
1165,SENSEX,2024-12-12,105626.09,106867.02,1240.92
1166,SENSEX,2024-12-13,106867.02,109788.47,2921.45
1167,SENSEX,2024-12-16,109788.47,111515.12,1726.64
1168,SENSEX,2024-12-17,111515.12,112262.6,747.49
1169,SENSEX,2024-12-18,112262.6,113053.19,790.59
1170,SENSEX,2024-12-19,113053.19,114171.01,1117.82
1171,SENSEX,2024-12-20,114171.01,115181.22,1010.21
1172,SENSEX,2024-12-23,115181.22,115595.08,413.86
1173,SENSEX,2024-12-24,115595.08,115785.37,190.29
1174,SENSEX,2024-12-25,115785.37,115763.54,-21.83
1175,SENSEX,2024-12-26,115763.54,114861.33,-902.22
1176,SENSEX,2024-12-27,114861.33,114564.13,-297.2
1177,SENSEX,2024-12-30,114564.13,112487.94,-2076.19
1178,SENSEX,2024-12-31,112487.94,112422.5,-65.44
1179,SENSEX,2025-01-01,112422.5,111256.17,-1166.33
1180,SENSEX,2025-01-02,111256.17,109961.21,-1294.96
1181,SENSEX,2025-01-03,109961.21,110233.79,272.58
1182,SENSEX,2025-01-06,110233.79,111976.81,1743.02
1183,SENSEX,2025-01-07,111976.81,113163.93,1187.12
1184,SENSEX,2025-01-08,113163.93,111265.54,-1898.38
1185,SENSEX,2025-01-09,111265.54,110109.95,-1155.59
1186,SENSEX,2025-01-10,110109.95,111304.48,1194.53
1187,SENSEX,2025-01-13,111304.48,110157.22,-1147.26
1188,SENSEX,2025-01-14,110157.22,109940.1,-217.12
1189,SENSEX,2025-01-15,109940.1,110660.27,720.17
1190,SENSEX,2025-01-16,110660.27,109536.87,-1123.4
1191,SENSEX,2025-01-17,109536.87,109718.61,181.74
1192,SENSEX,2025-01-20,109718.61,108163.43,-1555.18
1193,SENSEX,2025-01-21,108163.43,107502.0,-661.42
1194,SENSEX,2025-01-22,107502.0,107933.9,431.9
1195,SENSEX,2025-01-23,107933.9,106096.55,-1837.35
1196,SENSEX,2025-01-24,106096.55,106663.66,567.11
1197,SENSEX,2025-01-27,106663.66,106693.95,30.29
1198,SENSEX,2025-01-28,106693.95,107395.72,701.77
1199,SENSEX,2025-01-29,107395.72,107713.94,318.22
1200,SENSEX,2025-01-30,107713.94,109384.1,1670.16
1201,SENSEX,2025-01-31,109384.1,109589.47,205.37
1202,SENSEX,2025-02-03,109589.47,109126.62,-462.85
1203,SENSEX,2025-02-04,109126.62,109327.99,201.37
1204,SENSEX,2025-02-05,109327.99,110036.03,708.04
1205,SENSEX,2025-02-06,110036.03,110150.19,114.16
1206,SENSEX,2025-02-07,110150.19,110254.45,104.26
1207,SENSEX,2025-02-10,110254.45,109458.2,-796.25
1208,SENSEX,2025-02-11,109458.2,108714.77,-743.43
1209,SENSEX,2025-02-12,108714.77,107091.8,-1622.97
1210,SENSEX,2025-02-13,107091.8,109206.37,2114.56
1211,SENSEX,2025-02-14,109206.37,107766.75,-1439.61
1212,SENSEX,2025-02-17,107766.75,106999.24,-767.51
1213,SENSEX,2025-02-18,106999.24,106207.18,-792.06
1214,SENSEX,2025-02-19,106207.18,107305.81,1098.62
1215,SENSEX,2025-02-20,107305.81,107011.31,-294.5
1216,SENSEX,2025-02-21,107011.31,108533.57,1522.25
1217,SENSEX,2025-02-24,108533.57,107783.77,-749.79
1218,SENSEX,2025-02-25,107783.77,108168.45,384.67
1219,SENSEX,2025-02-26,108168.45,107228.59,-939.86
1220,SENSEX,2025-02-27,107228.59,109812.44,2583.85
1221,SENSEX,2025-02-28,109812.44,108432.8,-1379.64
1222,SENSEX,2025-03-03,108432.8,108856.56,423.76
1223,SENSEX,2025-03-04,108856.56,109669.89,813.33
1224,SENSEX,2025-03-05,109669.89,110223.92,554.03
1225,SENSEX,2025-03-06,110223.92,110054.38,-169.54
1226,SENSEX,2025-03-07,110054.38,109952.24,-102.13
1227,SENSEX,2025-03-10,109952.24,110060.21,107.96
1228,SENSEX,2025-03-11,110060.21,109937.27,-122.94
1229,SENSEX,2025-03-12,109937.27,111157.86,1220.6
1230,SENSEX,2025-03-13,111157.86,113916.33,2758.47
1231,SENSEX,2025-03-14,113916.33,113274.71,-641.62
1232,SENSEX,2025-03-17,113274.71,111624.54,-1650.17
1233,SENSEX,2025-03-18,111624.54,111571.95,-52.59
1234,SENSEX,2025-03-19,111571.95,114793.79,3221.84
1235,SENSEX,2025-03-20,114793.79,113836.37,-957.43
1236,SENSEX,2025-03-21,113836.37,115945.79,2109.42
1237,SENSEX,2025-03-24,115945.79,118143.5,2197.72
1238,SENSEX,2025-03-25,118143.5,117483.15,-660.36
1239,SENSEX,2025-03-26,117483.15,118277.19,794.05
1240,SENSEX,2025-03-27,118277.19,120454.95,2177.76
1241,SENSEX,2025-03-28,120454.95,120012.84,-442.12
1242,SENSEX,2025-03-31,120012.84,119804.09,-208.75
1243,SENSEX,2025-04-01,119804.09,119097.42,-706.66
1244,SENSEX,2025-04-02,119097.42,117827.57,-1269.86
1245,SENSEX,2025-04-03,117827.57,117044.95,-782.62
1246,SENSEX,2025-04-04,117044.95,115527.66,-1517.29
1247,SENSEX,2025-04-07,115527.66,115628.74,101.08
1248,SENSEX,2025-04-08,115628.74,114707.21,-921.53
1249,SENSEX,2025-04-09,114707.21,115059.55,352.34
1250,SENSEX,2025-04-10,115059.55,113147.85,-1911.7
1251,SENSEX,2025-04-11,113147.85,113616.25,468.4
1252,SENSEX,2025-04-14,113616.25,114714.78,1098.53
1253,SENSEX,2025-04-15,114714.78,112256.32,-2458.46
1254,SENSEX,2025-04-16,112256.32,112774.34,518.02
1255,SENSEX,2025-04-17,112774.34,114353.67,1579.33
1256,SENSEX,2025-04-18,114353.67,112889.25,-1464.42
1257,SENSEX,2025-04-21,112889.25,115022.67,2133.41
1258,SENSEX,2025-04-22,115022.67,115610.34,587.67
1259,SENSEX,2025-04-23,115610.34,114771.57,-838.77
1260,SENSEX,2025-04-24,114771.57,114758.55,-13.02
1261,SENSEX,2025-04-25,114758.55,115520.73,762.18
1262,SENSEX,2025-04-28,115520.73,115675.07,154.34
1263,SENSEX,2025-04-29,115675.07,116418.44,743.36
1264,SENSEX,2025-04-30,116418.44,115297.63,-1120.81
1265,SENSEX,2025-05-01,115297.63,115570.08,272.44
1266,SENSEX,2025-05-02,115570.08,113830.65,-1739.43
1267,SENSEX,2025-05-05,113830.65,113748.29,-82.35
1268,SENSEX,2025-05-06,113748.29,112674.17,-1074.12
1269,SENSEX,2025-05-07,112674.17,111818.88,-855.29
1270,SENSEX,2025-05-08,111818.88,113395.19,1576.31
1271,SENSEX,2025-05-09,113395.19,114813.13,1417.94
1272,SENSEX,2025-05-12,114813.13,115639.85,826.71
1273,SENSEX,2025-05-13,115639.85,114308.2,-1331.64
1274,SENSEX,2025-05-14,114308.2,113967.51,-340.69
1275,SENSEX,2025-05-15,113967.51,115545.28,1577.77
1276,SENSEX,2025-05-16,115545.28,115783.18,237.89
1277,SENSEX,2025-05-19,115783.18,118795.0,3011.82
1278,SENSEX,2025-05-20,118795.0,119368.36,573.36
1279,SENSEX,2025-05-21,119368.36,119680.22,311.85
1280,SENSEX,2025-05-22,119680.22,119333.11,-347.11
1281,SENSEX,2025-05-23,119333.11,119568.07,234.96
1282,SENSEX,2025-05-26,119568.07,119427.32,-140.75
1283,SENSEX,2025-05-27,119427.32,120417.28,989.96
1284,SENSEX,2025-05-28,120417.28,121744.73,1327.45
1285,SENSEX,2025-05-29,121744.73,120753.01,-991.72
1286,SENSEX,2025-05-30,120753.01,119045.13,-1707.88
1287,SENSEX,2025-06-02,119045.13,116700.15,-2344.98
1288,SENSEX,2025-06-03,116700.15,117410.61,710.46
1289,SENSEX,2025-06-04,117410.61,116044.3,-1366.31
1290,SENSEX,2025-06-05,116044.3,113354.18,-2690.12
1291,SENSEX,2025-06-06,113354.18,113895.38,541.19
1292,SENSEX,2025-06-09,113895.38,117075.68,3180.3
1293,SENSEX,2025-06-10,117075.68,117126.39,50.72
1294,SENSEX,2025-06-11,117126.39,118265.26,1138.87
1295,SENSEX,2025-06-12,118265.26,118430.85,165.59
1296,SENSEX,2025-06-13,118430.85,118361.24,-69.61
1297,SENSEX,2025-06-16,118361.24,119617.03,1255.79
1298,SENSEX,2025-06-17,119617.03,119294.9,-322.13
1299,SENSEX,2025-06-18,119294.9,119705.43,410.53
1300,SENSEX,2025-06-19,119705.43,120188.88,483.45
1301,SENSEX,2025-06-20,120188.88,119365.71,-823.17
1302,SENSEX,2025-06-23,119365.71,120727.96,1362.26
1303,SENSEX,2025-06-24,120727.96,120555.98,-171.98
1304,SENSEX,2025-06-25,120555.98,119614.05,-941.93
1305,SENSEX,2025-06-26,119614.05,120379.78,765.72
1306,SENSEX,2025-06-27,120379.78,119250.23,-1129.54
1307,SENSEX,2025-06-30,119250.23,119346.83,96.59
1308,SENSEX,2025-07-01,119346.83,119394.53,47.7
1309,SENSEX,2025-07-02,119394.53,120880.38,1485.85
1310,SENSEX,2025-07-03,120880.38,121572.01,691.64
1311,SENSEX,2025-07-04,121572.01,121599.33,27.32
1312,SENSEX,2025-07-07,121599.33,122753.97,1154.64
1313,SENSEX,2025-07-08,122753.97,124692.54,1938.57
1314,SENSEX,2025-07-09,124692.54,125519.98,827.45
1315,SENSEX,2025-07-10,125519.98,125597.04,77.05
1316,SENSEX,2025-07-11,125597.04,123847.45,-1749.59
1317,SENSEX,2025-07-14,123847.45,122458.34,-1389.1
1318,SENSEX,2025-07-15,122458.34,122108.42,-349.92
1319,SENSEX,2025-07-16,122108.42,121350.78,-757.64
1320,SENSEX,2025-07-17,121350.78,121161.88,-188.9
1321,SENSEX,2025-07-18,121161.88,121297.96,136.08
1322,SENSEX,2025-07-21,121297.96,122065.37,767.41
1323,SENSEX,2025-07-22,122065.37,122031.74,-33.63
1324,SENSEX,2025-07-23,122031.74,122745.81,714.07
1325,SENSEX,2025-07-24,122745.81,122894.24,148.43
1326,SENSEX,2025-07-25,122894.24,120285.18,-2609.06
1327,SENSEX,2025-07-28,120285.18,119102.45,-1182.73
1328,SENSEX,2025-07-29,119102.45,118973.23,-129.22
1329,SENSEX,2025-07-30,118973.23,117449.58,-1523.65
1330,SENSEX,2025-07-31,117449.58,118283.38,833.8
1331,SENSEX,2025-08-01,118283.38,120334.21,2050.83
1332,SENSEX,2025-08-04,120334.21,122007.62,1673.41
1333,SENSEX,2025-08-05,122007.62,121782.17,-225.45
1334,SENSEX,2025-08-06,121782.17,123840.04,2057.87
1335,SENSEX,2025-08-07,123840.04,124104.48,264.44
1336,SENSEX,2025-08-08,124104.48,123706.36,-398.12
1337,SENSEX,2025-08-11,123706.36,122933.51,-772.85
1338,SENSEX,2025-08-12,122933.51,122585.96,-347.55
1339,SENSEX,2025-08-13,122585.96,122123.82,-462.14
1340,SENSEX,2025-08-14,122123.82,122413.81,289.99
1341,SENSEX,2025-08-15,122413.81,122691.24,277.43
1342,SENSEX,2025-08-18,122691.24,122756.7,65.46
1343,SENSEX,2025-08-19,122756.7,123408.08,651.39
1344,SENSEX,2025-08-20,123408.08,125086.08,1677.99
1345,SENSEX,2025-08-21,125086.08,126455.15,1369.08
1346,SENSEX,2025-08-22,126455.15,124452.88,-2002.28
1347,SENSEX,2025-08-25,124452.88,121018.83,-3434.04
1348,SENSEX,2025-08-26,121018.83,122323.12,1304.28
1349,SENSEX,2025-08-27,122323.12,120545.07,-1778.05
1350,SENSEX,2025-08-28,120545.07,120307.3,-237.77
