price_id,company_id,trade_date,open_price,high_price,low_price,close_price,volume
8784,12,2024-02-21,575.08,580.79,570.73,579.28,1719310
8785,12,2024-02-22,579.28,582.98,572.99,577.69,4810064
8786,12,2024-02-23,577.69,582.0,570.69,573.15,1502605
8787,12,2024-02-26,573.15,579.48,569.26,576.54,1193294
8788,12,2024-02-27,576.54,578.41,564.98,566.63,3990282
8789,12,2024-02-28,566.63,570.89,563.52,570.59,328930
8790,12,2024-02-29,570.59,571.6,557.87,558.5,1740159
8791,12,2024-03-01,558.5,570.33,558.01,569.04,3021523
8792,12,2024-03-04,569.04,572.96,562.24,563.9,3018042
8793,12,2024-03-05,563.9,566.86,556.27,557.08,127997
8794,12,2024-03-06,557.08,574.86,555.41,569.28,1401721
8795,12,2024-03-07,569.28,591.06,564.93,586.89,345274
8796,12,2024-03-08,586.89,597.12,585.16,594.67,362142
8797,12,2024-03-11,594.67,615.21,592.85,614.11,3199462
8798,12,2024-03-12,614.11,617.67,593.8,599.0,3958242
8799,12,2024-03-13,599.0,604.2,593.85,600.01,4201562
8800,12,2024-03-14,600.01,609.19,597.01,604.84,1373302
8801,12,2024-03-15,604.84,613.34,603.99,608.24,1580916
8802,12,2024-03-18,608.24,615.51,603.14,612.9,4465504
8803,12,2024-03-19,612.9,624.48,610.39,624.0,2438478
8804,12,2024-03-20,624.0,628.77,605.51,610.96,1693043
8805,12,2024-03-21,610.96,637.31,604.94,635.22,4380114
8806,12,2024-03-22,635.22,641.86,632.0,639.97,1161894
8807,12,2024-03-25,639.97,664.03,634.4,663.46,2972791
8808,12,2024-03-26,663.46,671.97,663.29,665.39,4159176
8809,12,2024-03-27,665.39,667.62,654.7,660.54,2597086
8810,12,2024-03-28,660.54,667.03,654.56,664.37,475789
8811,12,2024-03-29,664.37,694.66,662.61,690.46,2820931
8812,12,2024-04-01,690.46,695.35,681.67,685.68,3425466
8813,12,2024-04-02,685.68,697.73,678.91,694.6,126193
8814,12,2024-04-03,694.6,697.24,686.74,687.98,2782491
8815,12,2024-04-04,687.98,704.42,686.53,698.26,811781
8816,12,2024-04-05,698.26,704.37,684.49,686.97,2178572
8817,12,2024-04-08,686.97,688.56,677.59,682.13,2499393
8818,12,2024-04-09,682.13,687.51,662.08,664.16,2532919
8819,12,2024-04-10,664.16,669.4,663.0,665.93,1371100
8820,12,2024-04-11,665.93,666.48,664.76,664.94,2634349
8821,12,2024-04-12,664.94,669.11,659.67,667.96,1586697
8822,12,2024-04-15,667.96,669.46,660.43,666.9,4014857
8823,12,2024-04-16,666.9,691.4,662.94,684.61,518483
8824,12,2024-04-17,684.61,697.11,680.05,696.66,3291429
8825,12,2024-04-18,696.66,703.24,686.87,690.68,3251282
8826,12,2024-04-19,690.68,694.68,684.04,694.44,2817333
8827,12,2024-04-22,694.44,709.36,692.91,702.83,4656183
8828,12,2024-04-23,702.83,709.22,702.69,704.04,1206817
8829,12,2024-04-24,704.04,730.47,702.56,725.38,4185135
8830,12,2024-04-25,725.38,731.52,697.82,702.28,4606258
8831,12,2024-04-26,702.28,707.89,688.42,695.04,696656
8832,12,2024-04-29,695.04,709.97,694.87,703.09,2615614
8833,12,2024-04-30,703.09,717.26,699.37,712.03,3258311
8834,12,2024-05-01,712.03,725.61,708.51,720.56,2982468
8835,12,2024-05-02,720.56,724.33,714.34,714.4,3440307
8836,12,2024-05-03,714.4,727.13,710.96,725.71,1058924
8837,12,2024-05-06,725.71,728.8,722.42,725.51,1051942
8838,12,2024-05-07,725.51,732.38,719.66,719.68,4458811
8839,12,2024-05-08,719.68,723.08,702.78,709.8,3222054
8840,12,2024-05-09,709.8,717.75,706.55,716.84,2346333
8841,12,2024-05-10,716.84,718.98,706.53,713.63,2800543
8842,12,2024-05-13,713.63,719.91,703.45,706.46,3616388
8843,12,2024-05-14,706.46,716.03,700.78,712.79,1286526
8844,12,2024-05-15,712.79,717.73,706.6,709.48,166882
8845,12,2024-05-16,709.48,727.08,708.17,725.98,2329665
8846,12,2024-05-17,725.98,728.47,693.54,696.61,2309526
8847,12,2024-05-20,696.61,702.52,692.12,693.25,3332912
8848,12,2024-05-21,693.25,696.15,682.79,689.47,339860
8849,12,2024-05-22,689.47,689.51,687.23,689.05,2044407
8850,12,2024-05-23,689.05,707.58,686.55,705.37,4584192
8851,12,2024-05-24,705.37,710.74,685.94,691.43,429607
8852,12,2024-05-27,691.43,696.3,664.8,668.02,677930
8853,12,2024-05-28,668.02,670.58,648.06,651.85,3664374
8854,12,2024-05-29,651.85,655.79,638.46,642.83,4329539
8855,12,2024-05-30,642.83,646.05,635.05,637.34,667028
8856,12,2024-05-31,637.34,639.17,623.62,629.76,1741164
8857,12,2024-06-03,629.76,630.41,616.36,622.39,3889391
8858,12,2024-06-04,622.39,645.53,616.43,640.87,2043325
8859,12,2024-06-05,640.87,645.34,630.22,630.31,640263
8860,12,2024-06-06,630.31,640.75,630.23,638.04,2315209
8861,12,2024-06-07,638.04,666.0,636.88,665.33,3070284
8862,12,2024-06-10,665.33,675.08,665.16,670.66,2706433
8863,12,2024-06-11,670.66,676.79,647.97,649.17,1598618
8864,12,2024-06-12,649.17,655.01,636.65,638.76,2661423
8865,12,2024-06-13,638.76,644.49,638.28,644.1,2729418
8866,12,2024-06-14,644.1,658.97,640.09,657.1,2994980
8867,12,2024-06-17,657.1,660.9,645.95,651.01,2458957
8868,12,2024-06-18,651.01,665.84,650.15,660.36,3672149
8869,12,2024-06-19,660.36,662.78,657.81,658.36,3211048
8870,12,2024-06-20,658.36,667.28,658.09,663.61,3763538
8871,12,2024-06-21,663.61,669.43,636.03,638.57,3280661
8872,12,2024-06-24,638.57,665.88,636.2,661.81,443580
8873,12,2024-06-25,661.81,665.0,655.72,661.16,2077914
8874,12,2024-06-26,661.16,663.02,653.77,656.81,1197572
8875,12,2024-06-27,656.81,666.5,656.08,664.94,4745911
8876,12,2024-06-28,664.94,669.08,656.53,656.93,320597
8877,12,2024-07-01,656.93,667.15,655.45,666.69,4645924
8878,12,2024-07-02,666.69,698.35,663.76,694.38,1258275
8879,12,2024-07-03,694.38,700.78,690.58,690.92,4954984
8880,12,2024-07-04,690.92,692.36,675.21,677.98,234806
8881,12,2024-07-05,677.98,682.5,668.03,671.68,1996907
8882,12,2024-07-08,671.68,709.05,671.51,703.86,2709734
8883,12,2024-07-09,703.86,709.42,700.76,701.76,4679693
8884,12,2024-07-10,701.76,707.99,686.28,689.14,39814
8885,12,2024-07-11,689.14,694.58,682.83,693.37,4571345
8886,12,2024-07-12,693.37,699.89,687.84,696.6,2230290
8887,12,2024-07-15,696.6,697.72,667.88,672.91,16950
8888,12,2024-07-16,672.91,684.99,667.09,681.05,1114173
8889,12,2024-07-17,681.05,694.24,675.27,692.53,1839349
8890,12,2024-07-18,692.53,696.56,668.71,670.22,216517
8891,12,2024-07-19,670.22,700.71,669.62,700.4,2432769
8892,12,2024-07-22,700.4,706.0,684.64,688.97,532503
8893,12,2024-07-23,688.97,705.48,682.48,702.03,2548655
8894,12,2024-07-24,702.03,708.77,680.6,681.96,1734228
8895,12,2024-07-25,681.96,695.46,676.09,690.4,3515705
8896,12,2024-07-26,690.4,703.33,687.23,698.88,2340767
8897,12,2024-07-29,698.88,723.92,697.85,720.99,541582
8898,12,2024-07-30,720.99,727.66,703.01,703.19,536281
8899,12,2024-07-31,703.19,706.04,680.97,681.77,663225
8900,12,2024-08-01,681.77,687.23,671.85,676.98,530221
8901,12,2024-08-02,676.98,694.92,673.77,690.0,1357234
8902,12,2024-08-05,690.0,715.08,687.44,710.37,1102574
8903,12,2024-08-06,710.37,732.73,708.24,729.26,4161024
8904,12,2024-08-07,729.26,735.69,719.4,722.53,1879693
8905,12,2024-08-08,722.53,727.52,709.13,714.72,1993235
8906,12,2024-08-09,714.72,717.94,714.51,716.69,3189855
8907,12,2024-08-12,716.69,719.46,711.89,713.13,2546759
8908,12,2024-08-13,713.13,716.41,686.2,690.51,1266906
8909,12,2024-08-14,690.51,703.03,685.18,698.13,625216
8910,12,2024-08-15,698.13,699.69,687.16,691.14,4287434
8911,12,2024-08-16,691.14,706.07,687.57,704.43,4430919
8912,12,2024-08-19,704.43,710.54,667.12,673.45,2425707
8913,12,2024-08-20,673.45,697.91,673.17,695.01,3602408
8914,12,2024-08-21,695.01,696.97,682.67,683.01,112899
8915,12,2024-08-22,683.01,686.07,675.64,682.13,2342909
8916,12,2024-08-23,682.13,684.2,678.36,683.66,450111
8917,12,2024-08-26,683.66,699.75,682.14,696.21,2593923
8918,12,2024-08-27,696.21,696.69,678.78,681.15,2618952
8919,12,2024-08-28,681.15,690.16,677.84,689.8,3577828
8920,12,2024-08-29,689.8,692.76,669.04,674.94,3164641
8921,12,2024-08-30,674.94,681.86,668.85,676.82,2760473
8922,12,2024-09-02,676.82,690.45,673.15,684.54,3000002
8923,12,2024-09-03,684.54,688.33,663.63,670.18,3938058
8924,12,2024-09-04,670.18,675.19,663.71,668.0,1746064
8925,12,2024-09-05,668.0,668.05,657.44,661.89,4061269
8926,12,2024-09-06,661.89,663.67,654.03,654.63,1685278
8927,12,2024-09-09,654.63,656.36,647.31,649.52,4538698
8928,12,2024-09-10,649.52,651.7,623.13,628.06,3132910
8929,12,2024-09-11,628.06,643.82,628.0,640.02,352953
8930,12,2024-09-12,640.02,644.83,630.96,633.79,2033483
8931,12,2024-09-13,633.79,638.84,626.6,631.83,2804412
8932,12,2024-09-16,631.83,633.7,623.95,629.82,3123572
8933,12,2024-09-17,629.82,644.37,625.25,642.19,3291797
8934,12,2024-09-18,642.19,643.17,635.54,640.51,571508
8935,12,2024-09-19,640.51,668.84,640.45,664.01,520807
8936,12,2024-09-20,664.01,672.81,663.96,668.82,4545439
8937,12,2024-09-23,668.82,671.45,642.37,647.89,4636692
8938,12,2024-09-24,647.89,648.64,641.99,647.02,2895353
8939,12,2024-09-25,647.02,665.19,643.58,663.72,1603569
8940,12,2024-09-26,663.72,669.59,663.02,668.96,690992
8941,12,2024-09-27,668.96,672.77,654.58,658.46,4520443
8942,12,2024-09-30,658.46,665.61,651.97,661.47,164652
8943,12,2024-10-01,661.47,665.51,650.58,652.6,803934
8944,12,2024-10-02,652.6,675.04,646.69,670.19,926076
8945,12,2024-10-03,670.19,672.45,665.02,667.61,3768167
8946,12,2024-10-04,667.61,672.03,647.34,653.67,935542
8947,12,2024-10-07,653.67,659.68,627.59,627.65,4945960
8948,12,2024-10-08,627.65,652.01,623.73,648.9,1806662
8949,12,2024-10-09,648.9,655.61,644.69,651.29,1826270
8950,12,2024-10-10,651.29,665.45,646.03,664.94,1455682
8951,12,2024-10-11,664.94,671.39,660.99,669.02,3231008
8952,12,2024-10-14,669.02,687.01,663.52,682.19,807177
8953,12,2024-10-15,682.19,688.06,679.14,680.64,154854
8954,12,2024-10-16,680.64,692.3,678.43,688.36,4922465
8955,12,2024-10-17,688.36,693.18,687.75,690.77,1176348
8956,12,2024-10-18,690.77,726.52,685.62,725.19,3901932
8957,12,2024-10-21,725.19,728.2,718.47,725.11,3060014
8958,12,2024-10-22,725.11,740.99,721.02,738.81,4960825
8959,12,2024-10-23,738.81,745.85,725.28,732.47,1163523
8960,12,2024-10-24,732.47,749.16,726.0,742.51,208370
8961,12,2024-10-25,742.51,747.52,719.13,725.76,2498908
8962,12,2024-10-28,725.76,743.1,719.07,740.03,4870833
8963,12,2024-10-29,740.03,745.67,731.02,736.74,3631851
8964,12,2024-10-30,736.74,737.03,727.39,728.35,4681720
8965,12,2024-10-31,728.35,736.79,727.15,734.21,4422010
8966,12,2024-11-01,734.21,755.64,733.85,748.24,2775025
8967,12,2024-11-04,748.24,760.88,742.9,758.26,2702221
8968,12,2024-11-05,758.26,762.37,744.53,750.97,2357318
8969,12,2024-11-06,750.97,752.28,742.04,745.43,2496795
8970,12,2024-11-07,745.43,762.97,739.41,759.34,2827747
8971,12,2024-11-08,759.34,761.56,758.36,759.85,4343130
8972,12,2024-11-11,759.85,774.32,758.96,773.88,327656
8973,12,2024-11-12,773.88,789.06,769.89,788.9,1974859
8974,12,2024-11-13,788.9,795.01,746.85,753.1,3427987
8975,12,2024-11-14,753.1,759.48,729.9,732.41,1787896
8976,12,2024-11-15,732.41,739.12,723.4,730.53,4491673
8977,12,2024-11-18,730.53,737.49,710.16,716.44,1211326
8978,12,2024-11-19,716.44,733.7,715.94,730.13,4767011
8979,12,2024-11-20,730.13,732.27,702.58,709.53,3081915
8980,12,2024-11-21,709.53,718.26,705.99,715.25,501764
8981,12,2024-11-22,715.25,721.02,712.68,717.35,2834908
8982,12,2024-11-25,717.35,717.87,701.03,707.71,1475621
8983,12,2024-11-26,707.71,730.05,704.63,728.06,4644498
8984,12,2024-11-27,728.06,730.22,715.01,720.74,797506
8985,12,2024-11-28,720.74,722.43,711.9,718.39,263253
8986,12,2024-11-29,718.39,722.68,696.93,701.16,339469
8987,12,2024-12-02,701.16,706.23,692.41,698.19,1621267
8988,12,2024-12-03,698.19,723.84,696.36,720.35,1015552
8989,12,2024-12-04,720.35,720.41,714.64,716.7,79549
8990,12,2024-12-05,716.7,719.39,715.81,716.26,205865
8991,12,2024-12-06,716.26,727.88,710.27,724.92,156034
8992,12,2024-12-09,724.92,734.23,724.46,728.56,4193812
8993,12,2024-12-10,728.56,738.02,724.47,732.01,1331775
8994,12,2024-12-11,732.01,741.38,728.79,736.64,36629
8995,12,2024-12-12,736.64,765.93,732.07,765.83,3266134
8996,12,2024-12-13,765.83,767.04,757.89,761.18,4822019
8997,12,2024-12-16,761.18,763.84,757.15,758.09,185593
8998,12,2024-12-17,758.09,773.63,750.96,771.33,4793481
8999,12,2024-12-18,771.33,772.44,759.37,763.92,3236059
9000,12,2024-12-19,763.92,782.61,758.63,779.3,3735942
9001,12,2024-12-20,779.3,785.65,779.11,779.48,3405217
9002,12,2024-12-23,779.48,803.02,777.37,801.13,465595
9003,12,2024-12-24,801.13,813.16,799.49,811.83,2793488
9004,12,2024-12-25,811.83,814.67,804.47,809.69,2116012
9005,12,2024-12-26,809.69,814.32,802.81,805.4,3523164
9006,12,2024-12-27,805.4,830.22,802.2,824.82,1387400
9007,12,2024-12-30,824.82,834.68,818.23,833.57,2719528
9008,12,2024-12-31,833.57,840.24,825.56,835.85,3033315
9009,12,2025-01-01,835.85,838.81,830.05,836.72,4616652
9010,12,2025-01-02,836.72,863.7,835.06,856.5,1591276
9011,12,2025-01-03,856.5,900.74,854.53,899.0,3796567
9012,12,2025-01-06,899.0,916.15,891.45,909.51,4665319
9013,12,2025-01-07,909.51,929.02,900.8,922.88,1367650
9014,12,2025-01-08,922.88,925.36,909.2,915.64,4642769
9015,12,2025-01-09,915.64,928.56,909.07,924.97,4007466
9016,12,2025-01-10,924.97,945.51,918.71,938.44,245184
9017,12,2025-01-13,938.44,947.47,927.83,933.49,3045054
9018,12,2025-01-14,933.49,979.37,932.62,969.73,1388818
9019,12,2025-01-15,969.73,973.09,938.04,946.49,2900975
9020,12,2025-01-16,946.49,966.65,943.55,965.65,389531
9021,12,2025-01-17,965.65,973.93,937.74,943.19,306284
9022,12,2025-01-20,943.19,949.81,937.38,946.96,1684136
9023,12,2025-01-21,946.96,965.89,943.78,962.53,4100586
9024,12,2025-01-22,962.53,966.1,961.78,963.03,912915
9025,12,2025-01-23,963.03,969.51,956.54,968.18,934675
9026,12,2025-01-24,968.18,968.66,933.8,941.56,1633747
9027,12,2025-01-27,941.56,963.53,936.96,954.83,649001
9028,12,2025-01-28,954.83,974.65,951.79,974.05,443285
9029,12,2025-01-29,974.05,978.37,966.47,968.2,1847657
9030,12,2025-01-30,968.2,975.16,964.8,968.62,1713286
9031,12,2025-01-31,968.62,1022.4,968.39,1016.1,410520
9032,12,2025-02-03,1016.1,1031.44,1012.39,1024.79,286665
9033,12,2025-02-04,1024.79,1034.18,1009.07,1011.12,727019
9034,12,2025-02-05,1011.12,1017.45,998.49,1003.73,2883902
9035,12,2025-02-06,1003.73,1011.54,978.1,980.26,1988681
9036,12,2025-02-07,980.26,989.64,933.76,935.53,1475930
9037,12,2025-02-10,935.53,935.73,921.61,928.6,3979989
9038,12,2025-02-11,928.6,932.42,902.32,911.29,3398179
9039,12,2025-02-12,911.29,918.92,889.86,898.35,1189187
9040,12,2025-02-13,898.35,914.69,891.64,908.45,1532794
9041,12,2025-02-14,908.45,910.03,892.42,892.97,2805225
9042,12,2025-02-17,892.97,898.55,883.85,892.02,2715502
9043,12,2025-02-18,892.02,898.6,890.98,891.11,2445813
9044,12,2025-02-19,891.11,910.77,890.84,907.81,3880607
9045,12,2025-02-20,907.81,915.13,869.04,872.94,27454
9046,12,2025-02-21,872.94,883.8,870.71,875.53,4154571
9047,12,2025-02-24,875.53,879.68,868.64,868.99,1779212
9048,12,2025-02-25,868.99,881.47,866.93,875.08,594468
9049,12,2025-02-26,875.08,932.22,868.43,925.96,3482089
9050,12,2025-02-27,925.96,944.24,923.89,936.33,2853136
9051,12,2025-02-28,936.33,946.65,927.34,942.5,3847637
9052,12,2025-03-03,942.5,949.27,935.99,940.62,2222456
9053,12,2025-03-04,940.62,949.13,901.23,908.45,4008965
9054,12,2025-03-05,908.45,916.4,907.8,912.45,3418555
9055,12,2025-03-06,912.45,935.46,911.12,928.21,3012561
9056,12,2025-03-07,928.21,934.64,917.53,922.78,2575070
9057,12,2025-03-10,922.78,929.86,910.16,910.33,3896761
9058,12,2025-03-11,910.33,915.13,889.28,897.68,4986634
9059,12,2025-03-12,897.68,901.95,880.32,882.12,505179
9060,12,2025-03-13,882.12,915.89,875.01,910.62,1316214
9061,12,2025-03-14,910.62,943.27,909.35,934.79,1192047
9062,12,2025-03-17,934.79,943.37,898.04,898.39,3284017
9063,12,2025-03-18,898.39,902.6,869.55,877.04,833260
9064,12,2025-03-19,877.04,904.04,872.55,901.95,2054629
9065,12,2025-03-20,901.95,923.3,899.87,914.91,1517701
9066,12,2025-03-21,914.91,918.72,906.42,917.23,1995342
9067,12,2025-03-24,917.23,945.34,916.13,940.52,2194865
9068,12,2025-03-25,940.52,946.45,929.81,936.55,3230305
9069,12,2025-03-26,936.55,943.42,922.15,930.34,245460
9070,12,2025-03-27,930.34,930.73,912.43,918.34,2744750
9071,12,2025-03-28,918.34,930.14,912.54,921.16,2251214
9072,12,2025-03-31,921.16,928.79,899.02,900.94,2077488
9073,12,2025-04-01,900.94,918.4,898.31,910.02,291953
9074,12,2025-04-02,910.02,974.98,908.05,966.12,1901349
9075,12,2025-04-03,966.12,979.06,961.8,973.85,2922356
9076,12,2025-04-04,973.85,983.81,965.88,974.35,853151
9077,12,2025-04-07,974.35,989.24,967.95,982.45,2209976
9078,12,2025-04-08,982.45,996.06,975.2,989.71,622873
9079,12,2025-04-09,989.71,998.03,968.88,975.51,2259384
9080,12,2025-04-10,975.51,983.57,957.5,964.41,4568829
9081,12,2025-04-11,964.41,971.54,962.41,964.73,1642359
9082,12,2025-04-14,964.73,968.77,942.68,950.23,2472945
9083,12,2025-04-15,950.23,952.4,893.01,901.33,1595827
9084,12,2025-04-16,901.33,906.45,895.22,896.55,2176874
9085,12,2025-04-17,896.55,899.37,877.04,879.92,3226098
9086,12,2025-04-18,879.92,884.29,866.69,873.4,3509503
9087,12,2025-04-21,873.4,893.74,868.18,886.22,4639061
9088,12,2025-04-22,886.22,893.16,869.63,874.84,4531768
9089,12,2025-04-23,874.84,886.37,867.12,883.22,622408
9090,12,2025-04-24,883.22,927.64,878.47,923.27,2778198
9091,12,2025-04-25,923.27,927.06,915.36,924.69,3291051
9092,12,2025-04-28,924.69,970.07,922.13,961.81,3188913
9093,12,2025-04-29,961.81,969.63,947.44,947.46,2978649
9094,12,2025-04-30,947.46,979.4,942.41,973.43,3153941
9095,12,2025-05-01,973.43,985.82,969.03,982.52,1672215
9096,12,2025-05-02,982.52,987.17,959.99,966.0,4193333
9097,12,2025-05-05,966.0,970.71,923.56,929.96,1740036
9098,12,2025-05-06,929.96,933.81,921.49,926.71,1477106
9099,12,2025-05-07,926.71,929.98,918.86,919.31,2921577
9100,12,2025-05-08,919.31,920.92,909.92,913.37,1353421
9101,12,2025-05-09,913.37,936.26,908.41,930.37,3348727
9102,12,2025-05-12,930.37,937.09,929.22,936.81,483686
9103,12,2025-05-13,936.81,941.79,931.18,932.25,4676230
9104,12,2025-05-14,932.25,940.21,915.66,924.64,222075
9105,12,2025-05-15,924.64,939.08,919.76,930.68,3941566
9106,12,2025-05-16,930.68,938.2,929.98,937.72,601475
9107,12,2025-05-19,937.72,947.59,929.48,938.23,1557026
9108,12,2025-05-20,938.23,941.86,927.55,931.16,3673552
9109,12,2025-05-21,931.16,938.12,911.1,915.29,393125
9110,12,2025-05-22,915.29,922.52,902.94,908.25,2451952
9111,12,2025-05-23,908.25,915.22,900.38,909.32,3071436
9112,12,2025-05-26,909.32,949.98,903.74,943.76,2660587
9113,12,2025-05-27,943.76,950.3,931.12,935.1,2036583
9114,12,2025-05-28,935.1,942.2,917.92,917.97,3398182
9115,12,2025-05-29,917.97,921.1,876.65,878.17,1677917
9116,12,2025-05-30,878.17,881.61,871.02,874.84,3364780
9117,12,2025-06-02,874.84,903.34,873.19,897.6,1393094
9118,12,2025-06-03,897.6,898.31,885.49,893.94,4433886
9119,12,2025-06-04,893.94,904.93,887.26,896.32,2464142
9120,12,2025-06-05,896.32,898.49,880.46,882.92,3683827
9121,12,2025-06-06,882.92,886.49,874.68,885.42,4225366
9122,12,2025-06-09,885.42,911.25,884.92,909.97,2683979
9123,12,2025-06-10,909.97,910.76,884.81,893.32,4152530
9124,12,2025-06-11,893.32,894.34,869.36,877.05,3417950
9125,12,2025-06-12,877.05,895.38,869.61,890.05,2351646
9126,12,2025-06-13,890.05,894.51,881.28,883.85,1944586
9127,12,2025-06-16,883.85,899.42,882.55,894.05,44910
9128,12,2025-06-17,894.05,903.24,890.8,895.62,1581680
9129,12,2025-06-18,895.62,899.12,877.2,883.91,4535559
9130,12,2025-06-19,883.91,901.61,879.39,892.7,4114398
9131,12,2025-06-20,892.7,896.61,889.95,896.58,4652757
9132,12,2025-06-23,896.58,899.33,893.51,895.53,3653141
9133,12,2025-06-24,895.53,904.01,890.6,892.4,4567945
9134,12,2025-06-25,892.4,926.78,889.12,919.83,4036474
9135,12,2025-06-26,919.83,923.75,914.3,919.26,1138711
9136,12,2025-06-27,919.26,935.86,918.33,933.08,2237785
9137,12,2025-06-30,933.08,951.47,926.34,944.49,1546914
9138,12,2025-07-01,944.49,955.91,935.55,947.49,4661992
9139,12,2025-07-02,947.49,955.41,944.69,949.31,4962136
9140,12,2025-07-03,949.31,952.07,939.21,941.25,2425886
9141,12,2025-07-04,941.25,954.74,937.39,950.56,3133052
9142,12,2025-07-07,950.56,951.33,939.48,946.64,3844310
9143,12,2025-07-08,946.64,962.69,940.06,957.15,4622481
9144,12,2025-07-09,957.15,963.52,952.41,956.54,133608
9145,12,2025-07-10,956.54,961.51,913.17,919.87,13445
9146,12,2025-07-11,919.87,928.04,905.23,913.32,2711076
9147,12,2025-07-14,913.32,920.61,908.69,919.34,477213
9148,12,2025-07-15,919.34,924.76,903.15,906.03,4156647
9149,12,2025-07-16,906.03,907.65,886.94,892.27,2964732
9150,12,2025-07-17,892.27,892.66,886.47,890.42,2655791
9151,12,2025-07-18,890.42,901.95,888.16,900.5,793402
9152,12,2025-07-21,900.5,901.55,886.28,894.14,1396517
9153,12,2025-07-22,894.14,899.83,877.09,885.31,4224593
9154,12,2025-07-23,885.31,912.97,877.82,912.34,2264599
9155,12,2025-07-24,912.34,943.67,911.48,934.78,3842704
9156,12,2025-07-25,934.78,936.69,911.32,914.8,4370376
9157,12,2025-07-28,914.8,919.44,895.17,902.29,2649114
9158,12,2025-07-29,902.29,905.1,898.27,903.6,4622483
9159,12,2025-07-30,903.6,931.79,902.78,924.53,2911867
9160,12,2025-07-31,924.53,942.8,923.24,939.27,1021520
9161,12,2025-08-01,939.27,942.2,927.11,929.76,252665
9162,12,2025-08-04,929.76,941.91,922.64,937.58,120541
9163,12,2025-08-05,937.58,948.96,930.87,943.36,1158218
9164,12,2025-08-06,943.36,950.95,928.64,933.12,3055406
9165,12,2025-08-07,933.12,933.98,915.35,920.85,2744203
9166,12,2025-08-08,920.85,938.51,915.16,932.84,2505984
9167,12,2025-08-11,932.84,951.82,927.08,946.76,1342177
9168,12,2025-08-12,946.76,955.01,946.32,946.55,2790561
9169,12,2025-08-13,946.55,975.14,939.76,971.65,111453
9170,12,2025-08-14,971.65,975.59,935.02,942.85,1258501
9171,12,2025-08-15,942.85,952.06,942.16,942.76,359581
9172,12,2025-08-18,942.76,948.37,928.84,931.17,2057053
9173,12,2025-08-19,931.17,937.87,918.79,923.45,4525738
9174,12,2025-08-20,923.45,940.92,918.97,931.86,2927388
9175,12,2025-08-21,931.86,933.97,908.71,917.56,2168750
9176,12,2025-08-22,917.56,936.66,909.87,936.65,3002324
9177,12,2025-08-25,936.65,952.33,933.73,943.52,4181295
9178,12,2025-08-26,943.52,947.69,934.0,940.15,1678874
9179,12,2025-08-27,940.15,940.72,906.45,907.72,1460465
9180,12,2025-08-28,907.72,919.03,898.95,910.14,4140040
9181,12,2025-08-29,910.14,914.15,901.1,904.6,233952
9182,12,2025-09-01,904.6,909.43,878.7,879.34,4011574
9183,12,2025-09-02,879.34,885.03,860.48,862.49,1333597
9184,12,2025-09-03,862.49,886.74,855.61,883.96,1061349
9185,12,2025-09-04,883.96,886.48,859.61,861.64,3228573
9186,12,2025-09-05,861.64,870.76,855.43,866.2,1107517
9187,12,2025-09-08,866.2,868.85,854.78,861.21,3133200
9188,12,2025-09-09,861.21,862.8,848.58,853.69,3543658
9189,12,2025-09-10,853.69,859.48,826.49,831.57,398781
9190,12,2025-09-11,831.57,837.11,818.13,822.15,3769311
9191,12,2025-09-12,822.15,826.62,809.06,812.98,1937963
9192,12,2025-09-15,812.98,819.04,796.85,801.38,3554256
9193,12,2025-09-16,801.38,812.11,801.11,808.38,1180112
9194,12,2025-09-17,808.38,808.58,794.05,797.69,1636140
9195,12,2025-09-18,797.69,804.19,795.56,797.76,2807640
9196,12,2025-09-19,797.76,820.2,796.39,816.99,372341
9197,12,2025-09-22,816.99,822.86,796.04,803.45,818909
9198,12,2025-09-23,803.45,809.17,797.51,805.37,1441329
9199,12,2025-09-24,805.37,810.36,794.18,796.52,4684247
9200,12,2025-09-25,796.52,802.85,789.84,795.0,1429674
9201,12,2025-09-26,795.0,795.3,775.48,779.45,2448535
9202,12,2025-09-29,779.45,800.06,772.7,794.01,1778797
9203,12,2025-09-30,794.01,796.58,766.62,772.36,2615284
9204,12,2025-10-01,772.36,779.42,731.64,736.42,1067363
9205,12,2025-10-02,736.42,738.98,727.89,730.86,926119
9206,12,2025-10-03,730.86,738.01,715.32,716.37,3266717
9207,12,2025-10-06,716.37,718.58,713.17,715.91,2495405
9208,12,2025-10-07,715.91,720.21,709.35,713.51,3157261
9209,12,2025-10-08,713.51,720.37,702.57,709.29,3561401
9210,12,2025-10-09,709.29,715.34,707.52,711.66,3784192
9211,12,2025-10-10,711.66,720.77,710.28,716.26,1795404
9212,12,2025-10-13,716.26,732.13,716.14,726.87,3209908
9213,12,2025-10-14,726.87,727.42,711.37,717.24,717765
9214,12,2025-10-15,717.24,735.29,712.17,732.57,4086760
9215,12,2025-10-16,732.57,737.33,726.35,733.84,2819754
9216,12,2025-10-17,733.84,753.37,730.66,749.04,1870341
9217,12,2025-10-20,749.04,751.61,710.8,717.93,1687705
9218,12,2025-10-21,717.93,719.77,711.12,713.64,2957998
9219,12,2025-10-22,713.64,721.93,711.96,715.35,2297246
9220,12,2025-10-23,715.35,719.74,712.61,716.98,3264895
9221,12,2025-10-24,716.98,741.8,714.74,738.98,1771855
